id,Geographic Area Name,5 to 14 years,15 to 17 years,Under 18 years,18 to 24 years,15 to 44 years,16 years and over,18 years and over,21 years and over,60 years and over,62 years and over,65 years and over,75 years and over
0500000US39095,"Lucas County, Ohio",55274,16251,98562,39233,165232,341537,331337,314173,98624,86063,70209,28777
0500000US40143,"Tulsa County, Oklahoma",91342,26387,164041,57123,262122,501470,484319,459749,131100,114780,93319,37643
0500000US44003,"Kent County, Rhode Island",17088,6036,30876,12301,58732,137970,132985,129327,44632,38494,30919,13211
0500000US48039,"Brazoria County, Texas",55959,16351,97974,32076,154380,283483,272226,258647,62577,54823,43656,15732
0500000US48491,"Williamson County, Texas",83481,25078,145367,44984,241847,438217,421352,401964,96359,86076,68659,25582
0500000US53045,"Mason County, Washington",7466,1852,12538,5681,21505,54199,52969,50607,19559,17595,14862,5517
0500000US55105,"Rock County, Wisconsin",20908,6666,37426,14754,60859,130594,125703,119498,37580,33027,27151,11335
0500000US72097,"Mayagüez Municipio, Puerto Rico",7023,2608,12186,11006,28390,61443,59800,54546,22335,20746,17503,8692
0500000US06057,"Nevada County, California",10476,2672,17079,5111,29157,84536,82617,80575,36584,33053,27746,10253
0500000US12019,"Clay County, Florida",29986,8807,50354,17198,80372,171552,165718,157982,47841,43022,34752,12144
0500000US12055,"Highlands County, Florida",10475,3576,18396,7369,29952,89467,87028,82549,45206,41736,37245,19857
0500000US12131,"Walton County, Florida",8559,2458,14377,5451,24297,58985,56998,55005,19921,17904,14517,5347
0500000US15009,"Maui County, Hawaii",20515,5883,36038,11697,60809,134611,131180,126296,42244,38045,30492,11827
0500000US23005,"Cumberland County, Maine",30907,10090,54503,24075,111397,245989,239054,229766,74565,67396,53973,21941
0500000US33015,"Rockingham County, New Hampshire",34500,11828,60249,22238,106873,256291,248927,239859,79192,69121,55401,21628
0500000US35031,"McKinley County, New Mexico",12262,3888,20836,7149,29519,54398,51454,47917,14676,11833,9281,4288
0500000US36011,"Cayuga County, New York",8506,2807,15264,5812,28186,63827,61881,59126,19699,17475,14322,6084
0500000US36047,"Kings County, New York",314729,86998,588823,208684,1130559,2050989,1994007,1915350,499818,441486,358797,154740
0500000US37089,"Henderson County, North Carolina",12866,4356,22053,7818,34748,97547,94695,90703,38616,34899,30339,13477
0500000US39057,"Greene County, Ohio",19196,6411,34891,20398,68185,137609,133104,123073,40333,35219,29059,12036
0500000US39139,"Richland County, Ohio",14397,4367,25845,9139,43118,98254,95254,91269,31379,28400,23735,11121
0500000US41033,"Josephine County, Oregon",9414,3147,16840,4892,27043,72746,70553,68004,29992,26788,22863,9561
0500000US42007,"Beaver County, Pennsylvania",17757,5358,31834,11440,54275,136746,132908,128241,47638,42645,35619,15845
0500000US42037,"Columbia County, Pennsylvania",6217,1938,11380,10582,25860,55419,54076,49499,17477,15441,12712,5448
0500000US45031,"Darlington County, South Carolina",9328,2691,14925,7513,24680,53865,51877,48256,18369,16720,12640,4856
0500000US45079,"Richland County, South Carolina",49188,15379,88465,65441,192981,336306,326111,295206,75445,66753,52878,19684
0500000US48157,"Fort Bend County, Texas",123299,38062,215824,64909,318238,597161,572034,542149,130727,114558,87280,29367
0500000US48181,"Grayson County, Texas",17759,5484,31346,12126,49814,106706,102645,97051,31365,28131,23606,9581
0500000US48451,"Tom Green County, Texas",15974,4168,28181,14306,50505,92523,90008,82802,24528,21973,17887,6894
0500000US51019,"Bedford County, Virginia",8803,3358,15719,5795,25130,65596,63028,60630,23433,20729,16691,6771
0500000US53021,"Franklin County, Washington",17956,4565,30919,8582,41246,66706,63428,59248,13455,11826,9167,3476
0500000US53025,"Grant County, Washington",16563,4380,28290,9399,39095,71819,69041,64887,19409,18097,14081,5337
0500000US55109,"St. Croix County, Wisconsin",13043,4274,22503,6676,33293,70084,67191,64433,17626,15332,12492,4760
0500000US05045,"Faulkner County, Arkansas",16525,4918,28872,18895,57042,99063,95934,87833,22799,19812,15720,5805
0500000US06019,"Fresno County, California",159937,44597,281820,97693,422138,741706,712580,670386,169961,148527,121540,50538
0500000US08013,"Boulder County, Colorado",36082,11580,62140,47775,145921,271260,263938,241841,67916,58643,46033,17287
0500000US08041,"El Paso County, Colorado",95728,28093,172062,77649,311095,560356,541794,511545,130886,114214,91397,34436
0500000US12015,"Charlotte County, Florida",12046,4018,22207,9871,40081,165477,162791,157562,91878,85186,74321,34983
0500000US12057,"Hillsborough County, Florida",181288,53679,323828,128606,597502,1151547,1113060,1058836,287770,253118,205808,83133
0500000US18043,"Floyd County, Indiana",9661,3468,17558,6452,29838,62381,60223,57348,17513,15636,12434,4885
0500000US21093,"Hardin County, Kentucky",15679,4363,27112,10233,43509,86188,83244,79326,23125,19360,15845,6505
0500000US22071,"Orleans Parish, Louisiana",42731,12390,78124,33611,169056,320960,312882,296820,82084,72993,57532,21716
0500000US23003,"Aroostook County, Maine",6844,2313,12567,4921,20347,56592,54544,52402,22370,20089,16193,6948
0500000US24005,"Baltimore County, Maryland",100003,29964,178822,72508,317767,668802,649609,616193,199558,176888,142542,62928
0500000US24043,"Washington County, Maryland",18942,5724,32970,12259,56653,121988,117956,112556,37207,31559,26066,11454
0500000US26125,"Oakland County, Michigan",146121,48957,264031,102171,475951,1028049,995170,953484,300804,262825,211586,86779
0500000US34001,"Atlantic County, New Jersey",32043,10029,56422,26053,95277,216076,209007,198739,65593,58152,47558,20202
0500000US34023,"Middlesex County, New Jersey",100776,31246,179932,76892,334829,670392,649753,611906,174848,152996,124138,53106
0500000US34037,"Sussex County, New Jersey",15500,5820,28019,11652,49000,116864,112780,107965,35601,30069,23676,9063
0500000US35005,"Chaves County, New Mexico",9347,3045,16484,6124,24822,50308,48205,45166,15317,13095,10830,4925
0500000US35013,"Doña Ana County, New Mexico",30571,8056,52231,31044,91541,170868,165291,153538,46611,42862,34786,14935
0500000US36085,"Richmond County, New York",58224,18400,104037,39491,182096,384432,372142,356111,110711,98085,77054,31071
0500000US42071,"Lancaster County, Pennsylvania",71223,21261,127711,49076,202684,430023,415846,392647,133044,119696,98751,45483
0500000US42107,"Schuylkill County, Pennsylvania",16111,5326,28190,9434,48969,117900,113877,110350,39214,35236,28879,12636
0500000US42129,"Westmoreland County, Pennsylvania",36526,12055,64119,25391,112745,294601,286492,275874,108895,97526,79436,35362
0500000US45083,"Spartanburg County, South Carolina",42437,12262,72372,29554,121319,248960,241516,228128,70165,60765,50178,20253
0500000US48339,"Montgomery County, Texas",88675,26679,155734,48402,231510,452956,435191,414045,109427,95049,78414,29122
0500000US51087,"Henrico County, Virginia",41861,12930,74468,26387,129609,262611,254793,244345,72311,64607,51563,21333
0500000US51760,"Richmond city, Virginia",20387,6141,39707,27950,112434,193398,189076,176364,43488,38011,30213,11931
0500000US55035,"Eau Claire County, Wisconsin",11497,3469,20982,18420,46865,86017,83552,76485,22432,20247,16689,6923
0500000US55063,"La Crosse County, Wisconsin",13072,4050,23383,18860,50909,97241,94847,86734,26891,23813,19122,8377
0500000US01003,"Baldwin County, Alabama",27538,8740,47156,15175,73403,176222,170866,163886,59517,53676,44443,17291
0500000US05125,"Saline County, Arkansas",15787,5250,28207,9660,46319,96973,93214,88419,28369,25563,21793,9043
0500000US12009,"Brevard County, Florida",62002,19793,109627,43515,193364,500565,487222,466091,191416,169932,141268,64973
0500000US17091,"Kankakee County, Illinois",14197,4547,25195,12105,43363,87441,84829,79585,25626,23004,18344,8024
0500000US18005,"Bartholomew County, Indiana",10670,3550,19690,6135,32180,65756,63063,60642,18148,16203,13549,5960
0500000US18057,"Hamilton County, Indiana",52449,14913,89053,24376,128419,251586,241033,232182,58564,51904,41308,16488
0500000US19153,"Polk County, Iowa",67619,19031,121315,42374,203374,379522,365889,346545,87921,79142,63048,25425
0500000US20209,"Wyandotte County, Kansas",26132,6670,46120,13980,67237,123484,119204,113353,29070,25518,20344,8022
0500000US22045,"Iberia Parish, Louisiana",10400,2872,18154,7107,26532,54815,52787,48871,15241,12904,10381,4035
0500000US22103,"St. Tammany Parish, Louisiana",35185,11094,61900,19542,92471,203712,196211,186070,61068,53337,43644,16943
0500000US24001,"Allegany County, Maryland",6723,2015,12257,9210,27539,59916,58718,53739,18384,16775,14147,6488
0500000US25005,"Bristol County, Massachusetts",66023,20666,116098,52050,214578,461547,447924,426207,134679,118849,94856,39607
0500000US26021,"Berrien County, Michigan",19071,5676,33571,13135,53809,123766,120570,113882,42824,37757,30468,13142
0500000US26093,"Livingston County, Michigan",22460,8091,40751,15293,65686,156086,150473,143180,48246,42355,33118,12572
0500000US26103,"Marquette County, Michigan",7206,1957,12450,10257,26734,55205,54066,49978,17746,15814,12824,5307
0500000US29019,"Boone County, Missouri",20849,5190,36539,36058,90098,147029,143466,126086,32208,27949,21937,8738
0500000US34031,"Passaic County, New Jersey",66091,19901,119860,48657,200308,396210,383450,362632,103780,90899,73211,31940
0500000US35043,"Sandoval County, New Mexico",19553,6306,33582,10803,53590,116307,111597,106832,35389,31385,25763,9474
0500000US36093,"Schenectady County, New York",18809,5818,33337,16260,60318,125853,122013,115628,38121,33627,26852,12016
0500000US37031,"Carteret County, North Carolina",6895,2280,12343,4513,21043,58873,57181,55393,23217,21241,17455,6685
0500000US37155,"Robeson County, North Carolina",18431,5469,32772,13317,51786,103123,99059,91936,29016,25707,19861,7494
0500000US39133,"Portage County, Ohio",16588,5513,29604,27217,68493,137833,133323,120006,38216,33688,27185,10683
0500000US41047,"Marion County, Oregon",47889,15315,85970,32439,138569,270516,260898,247614,76684,68244,53475,22408
0500000US42027,"Centre County, Pennsylvania",13588,4477,24527,40331,83525,140974,138278,115471,31484,28061,22815,9880
0500000US42125,"Washington County, Pennsylvania",23310,6872,40241,17834,71812,171628,167105,159128,58284,51951,42146,17996
0500000US45059,"Laurens County, South Carolina",8277,2526,14560,6491,24403,54139,52434,48341,17111,15745,12626,4762
0500000US47001,"Anderson County, Tennessee",9242,2748,16147,6492,26933,61927,60335,57505,21083,18819,15305,6514
0500000US51085,"Hanover County, Virginia",14519,4650,23714,8832,37342,86394,83525,79278,26431,23245,18887,7902
0500000US53035,"Kitsap County, Washington",30595,9067,55256,26089,105569,220424,214549,206788,66244,59085,47748,17490
0500000US55055,"Jefferson County, Wisconsin",9944,3901,18054,7925,32439,70074,67075,62942,20450,17349,14645,5793
0500000US55087,"Outagamie County, Wisconsin",24818,7342,44127,15927,73170,148009,143238,136779,39072,33751,27576,11759
0500000US01049,"DeKalb County, Alabama",9972,3184,17145,6071,26161,57239,54240,51984,17182,15204,12261,4884
0500000US06007,"Butte County, California",25694,7462,46212,32132,95977,190638,185044,170988,58620,52348,42820,17551
0500000US06017,"El Dorado County, California",21999,7427,38012,13818,61379,156948,152666,146861,57738,51075,40427,14999
0500000US06025,"Imperial County, California",27764,8191,50831,19171,75672,136416,130996,123028,31908,27640,23512,10153
0500000US06029,"Kern County, California",147602,41638,258952,90572,386714,664871,637812,600840,143202,125407,98076,38770
0500000US06041,"Marin County, California",30408,9949,51861,16952,78770,214458,207805,201241,78465,70374,58213,24517
