id,Geographic Area Name,Population 16 years and over,16 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 years and over,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Hispanic or Latino origin (of any race),"White alone, not Hispanic or Latino",Population 20 to 64 years,Male,Female,With own children under 18 years,With own children under 6 years only,With own children under 6 years and 6 to 17 years,With own children 6 to 17 years only,Below poverty level,At or above the poverty level,With any disability,Population 25 to 64 years,Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher
0500000US39119,"Muskingum County, Ohio",69228,4625,5280,5458,4866,10047,11601,5432,6730,8667,6522,64026,N,N,N,N,N,N,N,64026,49414,24551,24863,7932,1649,1485,4798,7912,40883,7492,44134,4037,17071,15136,7890
0500000US41043,"Linn County, Oregon",102520,5591,7796,9130,8120,15231,15338,9235,7493,14633,9953,91277,N,N,N,N,N,N,N,88699,72343,35513,36830,11786,2766,2230,6790,9800,62351,12504,64547,8139,17627,24740,14041
0500000US42017,"Bucks County, Pennsylvania",516676,30625,36396,33934,35042,74259,89666,54653,45041,66697,50363,455864,19530,N,25523,N,N,N,24575,440369,368991,182889,186102,67079,15498,10738,40843,18734,347579,30023,332595,15123,87712,82340,147420
0500000US42095,"Northampton County, Pennsylvania",251462,17697,21069,17303,17708,34738,41429,24647,19208,31706,25957,217531,N,N,N,N,N,N,29977,197946,176102,87482,88620,29963,5039,6131,18793,16682,155260,15650,155033,12512,48426,42778,51317
0500000US45075,"Orangeburg County, South Carolina",69585,3755,6487,6113,4699,9379,10328,6020,5938,10063,6803,25287,42091,N,N,N,N,N,N,24261,48964,23529,25435,8400,2358,1832,4210,11122,36019,5089,42477,3309,15160,16663,7345
0500000US48029,"Bexar County, Texas",1534680,116351,146167,161793,154873,268220,236977,109330,100517,144102,96350,1241680,120167,9862,48722,N,71926,41450,892711,454096,1177877,586677,591200,208076,46290,42325,119461,175660,985764,156506,1031710,151723,272148,321405,286434
0500000US48091,"Comal County, Texas",119542,8581,8069,8440,8412,18675,19211,9518,12194,16771,9671,110860,N,N,N,N,N,N,30430,82944,84519,41582,42937,15650,3609,3950,8091,5508,78628,11170,76450,6083,19314,25235,25818
0500000US48361,"Orange County, Texas",65739,4790,5520,5992,4787,9740,10262,5175,6140,7618,5715,57547,N,N,N,N,N,N,N,53702,47616,23990,23626,N,N,N,N,5215,41928,7159,42096,5276,15616,14292,6912
0500000US48497,"Wise County, Texas",N,N,N,N,N,N,N,N,N,N,N,48588,N,N,N,N,N,N,N,42484,N,N,N,6839,1704,1543,3592,N,N,N,35331,3825,11418,11983,8105
0500000US53009,"Clallam County, Washington",65156,3269,3080,3828,3848,8180,7688,6723,6379,12898,9263,58264,N,2633,N,N,N,N,N,55426,39726,20227,19499,5690,1004,1342,3344,4845,34353,5581,36646,2542,8977,15009,10118
0500000US72021,"Bayamón Municipio, Puerto Rico",145301,8870,11757,12698,10297,20211,21258,12445,10247,18532,18986,104338,14966,N,N,N,7816,17976,143681,N,98913,47336,51577,15438,2602,2510,10326,29513,66488,21059,87156,10495,18867,28847,28947
0500000US72137,"Toa Baja Municipio, Puerto Rico",62985,4469,5050,5261,4376,9840,9486,5361,4419,8192,6531,49107,7121,N,N,N,N,N,61835,N,43793,20445,23348,6657,1518,847,4292,13070,30600,5270,38743,3648,9386,11968,13741
0500000US04025,"Yavapai County, Arizona",198754,9120,11059,10198,9719,19148,25571,18798,21485,43831,29825,181776,N,N,N,N,N,N,24335,165221,115978,56428,59550,16822,3968,3372,9482,15784,97800,16825,104919,12315,27531,41392,23681
0500000US13097,"Douglas County, Georgia",112848,9693,9274,9001,8228,21248,21197,9088,7833,11146,6140,53321,52595,N,N,N,N,N,N,47149,85869,39538,46331,18928,4528,2741,11659,8449,76578,10220,76595,11099,19411,27144,18941
0500000US13135,"Gwinnett County, Georgia",710142,55605,60037,62266,60798,133324,136829,57931,49647,60565,33140,344425,195253,N,92007,N,N,N,134277,276548,560832,272778,288054,114307,21534,22459,70314,42029,516427,31891,500795,64313,108162,140335,187985
0500000US15007,"Kauai County, Hawaii",58085,3233,3092,4495,4412,8827,9295,3756,6266,8886,5823,19809,N,N,21367,4438,N,11926,N,18907,40143,19811,20332,N,N,N,N,2566,37182,2460,37051,2071,10748,13297,10935
0500000US16027,"Canyon County, Idaho",168155,13537,14968,15795,14147,27990,26115,12029,11644,19122,12808,139716,N,N,N,N,N,N,37466,122586,122688,61067,61621,23757,4642,6253,12862,11944,109131,17924,107720,18447,31543,39171,18559
0500000US18019,"Clark County, Indiana",93457,4990,6166,8291,8574,16653,14642,7316,8464,11434,6927,82595,N,N,N,N,N,N,N,79204,70106,34311,35795,11733,2651,2839,6243,6916,62241,6314,63940,6078,19239,23585,15038
0500000US19013,"Black Hawk County, Iowa",106931,8596,14178,8646,8789,15641,13297,8419,8147,12031,9187,92256,9553,N,N,N,N,N,N,89408,77117,38633,38484,12198,3572,2512,6114,12695,62761,9241,62939,5292,16789,21834,19024
0500000US21015,"Boone County, Kentucky",101655,7148,7301,10110,7678,17679,17871,9238,7267,10778,6585,92978,N,N,N,N,N,N,N,90415,77144,38354,38790,15308,3307,2673,9328,N,N,N,69843,3357,19956,21413,25117
0500000US22051,"Jefferson Parish, Louisiana",348359,18239,24023,31825,31094,54162,54413,29961,30401,43668,30573,224543,90377,N,N,N,N,N,46737,193363,255879,124829,131050,42628,10699,7996,23933,33026,221938,34998,231856,29608,64492,69912,67844
0500000US23031,"York County, Maine",171367,8181,10323,12225,12335,23556,28470,16588,17375,25145,17169,164547,N,N,N,N,N,N,N,162642,120872,59132,61740,16977,4655,2963,9359,10254,109456,14984,110549,4979,34370,36943,34257
0500000US24027,"Howard County, Maryland",253875,16265,18670,19125,19915,45652,47247,23121,19141,28055,16684,148805,48996,N,45492,N,N,N,N,136141,192871,93688,99183,41705,8806,6592,26307,7999,183644,12104,174201,5613,22683,33675,112230
0500000US24031,"Montgomery County, Maryland",835782,49929,59610,63774,70166,144885,145797,72605,65371,92931,70714,448451,152411,N,128305,N,72664,31285,149041,380849,622208,302210,319998,122054,26696,22761,72597,40222,579920,39201,562598,48062,71600,112328,330608
0500000US27053,"Hennepin County, Minnesota",1011141,57056,78351,108469,105446,172345,153436,84292,74886,103695,73165,762523,117057,N,71718,N,N,27940,57841,733634,777225,390348,386877,126756,33563,23799,69394,75343,697682,61543,698874,41675,102630,182976,371593
0500000US28067,"Jones County, Mississippi",N,N,N,N,N,N,N,N,N,N,N,36907,N,N,N,N,N,N,N,35938,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
0500000US29510,"St. Louis city, Missouri",251015,11052,22080,32816,28119,40011,34960,18436,21802,25206,16533,125116,107722,N,N,N,N,N,N,119464,198224,97959,100265,27079,8563,4881,13635,35595,158043,21657,176144,17371,39644,49226,69903
0500000US34013,"Essex County, New Jersey",630633,39391,50926,56140,54115,111910,111582,50504,47533,61942,46590,266035,250612,N,36089,N,64369,12478,138276,197762,482710,234256,248454,89400,18773,21108,49519,61557,410072,38927,431784,44518,119507,102039,165720
0500000US34021,"Mercer County, New Jersey",300103,21592,29475,23956,22334,46817,51373,25524,23031,32615,23386,188276,61149,N,34079,N,N,N,47930,155763,222510,111428,111082,38057,6710,6375,24972,22356,192429,16899,193035,25676,45049,37340,84970
0500000US36113,"Warren County, New York",54356,3032,3034,3960,3356,7081,8857,4399,6276,8507,5854,51839,N,N,N,N,N,N,N,51009,36963,18546,18417,N,N,N,N,4204,32545,4657,33929,2532,10939,9659,10799
0500000US36117,"Wayne County, New York",72934,3995,4799,5132,5182,9704,12297,7606,6927,9930,7362,68517,N,N,N,N,N,N,N,66711,51647,25980,25667,9309,2524,1452,5333,3796,47587,5870,46848,3827,14826,16396,11799
0500000US37129,"New Hanover County, North Carolina",194880,12843,22465,16269,15360,28018,28715,15441,14290,25026,16453,161748,N,N,N,N,N,N,N,154688,140558,67014,73544,20457,4263,3353,12841,21640,116829,14955,118093,4980,22776,39971,50366
0500000US39081,"Jefferson County, Ohio",54805,2823,5051,3682,3303,6799,8558,4764,5368,8211,6246,50657,N,N,N,N,N,N,N,50033,37525,18626,18899,5225,1209,680,3336,7531,28936,6089,32474,3110,13767,10021,5576
0500000US42085,"Mercer County, Pennsylvania",92056,6149,7252,5665,5904,12015,14174,8490,8417,13190,10800,84925,N,N,N,N,N,N,N,83970,61917,31508,30409,9796,2154,1800,5842,8621,49856,9874,54665,5594,21446,14909,12716
0500000US42111,"Somerset County, Pennsylvania",62793,3279,3710,4317,4044,8899,10298,5609,6112,9063,7462,59224,N,N,N,N,N,N,N,58729,42989,23482,19507,6114,1292,1663,3159,3858,34929,5816,39279,4147,18765,10270,6097
0500000US51800,"Suffolk city, Virginia",72305,4760,5624,5651,6300,11594,12803,6090,6338,7822,5323,37800,29341,N,N,N,N,N,N,36502,54400,26016,28384,10552,2343,2580,5629,4440,49885,5703,48776,4009,12778,15328,16661
0500000US53033,"King County, Washington",1826241,93290,133686,206461,203642,335001,293538,139853,125879,177427,117464,1191600,111586,11969,339339,N,70243,89014,153333,1119505,1438060,735418,702642,231227,58451,45521,127255,124042,1304144,105631,1304374,72533,185078,321373,725390
0500000US54033,"Harrison County, West Virginia",55384,3664,3710,3844,3882,8207,9081,3815,5909,7572,5700,52218,N,N,N,N,N,N,N,51711,38448,19157,19291,N,N,N,N,6517,31802,5608,34738,3274,13882,9807,7775
0500000US06111,"Ventura County, California",679810,45983,57191,59379,54677,106498,111368,61658,50837,76060,56159,552418,12741,N,55246,N,29296,24092,266550,330601,501608,251160,250448,84369,15958,17667,50744,37906,457189,36756,444417,65957,88135,147539,142786
0500000US09005,"Litchfield County, Connecticut",152876,8310,10084,9388,8833,19623,26689,15595,16457,22325,15572,142499,N,N,N,N,N,N,N,136784,106669,52884,53785,16931,3547,2971,10413,6744,99214,8529,96585,4824,29531,29012,33218
0500000US09007,"Middlesex County, Connecticut",137651,7834,10690,9019,9526,18147,23618,12571,13804,18512,13930,121748,N,N,N,N,N,N,N,117303,97375,47254,50121,15533,4184,2486,8863,5419,89583,8471,86685,3293,17018,25510,40864
0500000US12023,"Columbia County, Florida",56678,3536,3852,4416,3598,9665,8620,4882,5131,7433,5545,43725,N,N,N,N,N,N,N,41643,40164,20931,19233,6140,1158,1915,3067,4862,32058,7135,36312,4570,13772,13780,4190
0500000US13047,"Catoosa County, Georgia",N,N,N,N,N,N,N,N,N,N,N,49627,N,N,N,N,N,N,N,49429,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
0500000US13247,"Rockdale County, Georgia",71051,5624,5208,6075,5806,10601,12460,6281,6190,8048,4758,27658,40289,N,N,N,N,N,N,23463,52621,24065,28556,N,N,N,N,4870,47294,5109,47413,3906,14672,15234,13601
0500000US13297,"Walton County, Georgia",73162,6259,4900,6002,5061,12280,12859,6996,4735,8145,5925,57046,N,N,N,N,N,N,N,55508,52833,25319,27514,10090,1906,1790,6394,5610,46810,6034,47933,5180,17570,16300,8883
0500000US16005,"Bannock County, Idaho",67606,5580,6463,7345,6145,10605,8915,5623,4586,7360,4984,60681,N,N,N,N,N,N,N,56680,49682,25073,24609,8408,1726,1566,5116,6687,41881,8051,43219,3336,10603,16937,12343
0500000US24003,"Anne Arundel County, Maryland",461416,24729,38503,39660,41596,77482,77876,40465,36294,50315,34496,335425,77786,N,18776,N,N,15800,31034,320459,351876,176386,175490,64632,15497,14173,34962,20807,319279,29222,313373,20827,65754,88655,138137
0500000US28033,"DeSoto County, Mississippi",141632,11040,11060,12366,11236,25707,26011,9602,11637,13793,9180,95335,39094,N,N,N,N,N,N,92363,107619,51192,56427,22459,3720,4131,14608,7810,99366,9478,96559,7603,25885,36179,26892
0500000US29097,"Jasper County, Missouri",93580,5983,7643,9254,8609,14570,14062,9002,5758,10633,8066,84577,N,N,N,N,N,N,N,80923,68898,33854,35044,12177,3065,2527,6585,10945,57048,8715,61255,7200,20861,17763,15431
0500000US30029,"Flathead County, Montana",82687,4916,5214,5827,5779,13114,12023,7216,8640,12612,7346,78689,N,N,N,N,N,N,N,77309,57813,28362,29451,9786,1727,1796,6263,5240,52385,5279,52599,2048,17190,18115,15246
0500000US35001,"Bernalillo County, New Mexico",548549,33520,45647,50523,49577,87474,82327,46380,41885,66685,44531,434935,N,25421,15793,N,37432,19076,258880,228045,403813,200340,203473,62911,14254,11176,37481,60579,339646,44912,358166,38034,83586,115158,121388
0500000US36005,"Bronx County, New York",1115777,77057,104329,123774,106386,181132,179609,85317,75008,101971,81194,261665,400467,N,44405,N,357826,42587,609876,110305,855555,402153,453402,158823,30030,37217,91576,196618,645288,120676,751226,177147,208366,205158,160555
0500000US37019,"Brunswick County, North Carolina",119042,5977,5691,5930,5910,11715,16092,9886,14178,29382,14281,102712,N,N,N,N,N,N,N,99426,69402,31436,37966,N,N,N,N,6710,62363,11432,63711,5781,15718,23012,19200
0500000US37021,"Buncombe County, North Carolina",217209,10704,14897,17670,17325,34717,33705,17546,18824,30369,21452,194942,12673,N,N,N,N,N,N,185305,154684,74792,79892,21641,7024,3080,11537,15046,137414,13996,139787,11523,29126,41679,57459
0500000US37127,"Nash County, North Carolina",75869,4395,5191,6159,4696,12078,12270,6314,7320,10666,6780,41518,29553,N,N,N,N,N,N,39433,54028,26174,27854,8927,1396,2063,5468,5102,48056,7745,48837,4894,17206,16211,10526
0500000US37193,"Wilkes County, North Carolina",56324,2790,3793,4103,3649,7306,9768,4306,5914,8390,6305,51912,N,N,N,N,N,N,N,50135,38839,19689,19150,6405,1079,1652,3674,7226,31216,6972,35046,6671,10271,12696,5408
0500000US39035,"Cuyahoga County, Ohio",1015678,59413,78984,93486,82582,142943,154374,88568,89191,125549,100588,658412,284776,N,32128,N,12241,24740,54997,622318,730128,351383,378745,121374,31831,20021,69522,113753,607244,92959,651144,56209,161283,201143,232509
0500000US39061,"Hamilton County, Ohio",650356,43474,53323,65691,59413,96712,98142,57032,51552,71904,53113,453301,156827,N,N,N,N,14013,17963,441690,481865,234727,247138,83155,18768,15962,48425,66969,410992,47329,428542,32595,105707,117479,172761
0500000US39165,"Warren County, Ohio",182403,12853,12049,12973,14566,31796,33952,18541,12293,20150,13230,162024,N,N,N,N,N,N,N,157859,136170,70825,65345,27578,5353,5596,16629,6188,123218,10765,124121,5476,27996,31983,58666
0500000US40017,"Canadian County, Oklahoma",110262,6936,8156,10020,11678,20321,17553,8619,8148,11559,7272,90569,N,N,N,N,N,N,N,86397,84495,42132,42363,18445,4466,3809,10170,5695,77432,9309,76339,5646,25057,24175,21461
0500000US42029,"Chester County, Pennsylvania",417840,29168,31943,30283,30383,64719,72819,37608,35749,49622,35546,358152,24915,N,22804,N,N,N,26657,338762,303504,152048,151456,58561,11657,11736,35168,19579,278558,20574,271561,14762,48144,52740,155915
0500000US42077,"Lehigh County, Pennsylvania",294087,18528,24411,24158,24852,45181,47409,23824,23430,34924,27370,237009,19785,N,N,N,17533,N,65456,198530,213265,105400,107865,37607,9101,8897,19609,23058,186885,25265,188854,17279,58163,53128,60284
0500000US45063,"Lexington County, South Carolina",234446,14156,15240,20981,19533,38470,39856,19469,19969,28755,18017,187796,33961,N,N,N,N,N,11916,179910,173518,84484,89034,33409,7682,7692,18035,19261,152911,22005,158278,11997,44106,53098,49077
0500000US47119,"Maury County, Tennessee",N,N,N,N,N,N,N,N,N,N,N,62924,N,N,N,N,N,N,N,60322,N,N,N,11448,2953,1203,7292,5326,49629,6517,51039,5334,17494,16204,12007
0500000US47189,"Wilson County, Tennessee",110741,7087,6547,7938,8151,20408,19821,8958,9333,14078,8420,98239,N,N,N,N,N,N,N,95218,81156,38920,42236,17691,4068,3472,10151,6208,74119,10017,74609,4321,20645,22869,26774
0500000US48203,"Harrison County, Texas",52209,4706,4879,2663,4146,8843,6981,4384,4730,6729,4148,39487,N,N,N,N,N,N,N,34055,36626,18370,18256,N,N,N,N,3126,32726,6076,31747,4198,11163,9622,6764
0500000US51041,"Chesterfield County, Virginia",277130,20470,21716,20536,21510,46582,48291,23534,22465,33410,18616,188364,67511,N,9759,N,N,N,21596,173738,204634,97929,106705,40824,9128,8109,23587,14216,188980,19816,182918,15536,38438,48650,80294
0500000US55131,"Washington County, Wisconsin",109378,6461,6657,6707,8083,16839,19463,10467,10347,13929,10425,104493,N,N,N,N,N,N,N,102913,78563,39755,38808,14443,4096,2361,7986,N,N,N,71906,2835,20965,21415,26691
0500000US09003,"Hartford County, Connecticut",730504,48750,57215,58951,59260,110083,119693,64672,59206,84582,68092,532355,99841,N,39395,N,37420,19868,119811,464369,529080,261326,267754,93083,19084,17985,56014,52873,465559,45780,471865,38418,117030,123303,193114
0500000US12033,"Escambia County, Florida",256430,18074,24660,24832,20719,36251,35908,21285,21705,30821,22175,180318,53570,N,N,N,N,N,N,171111,185360,92376,92984,23326,6825,4184,12317,21933,153800,23656,160700,13199,42761,60530,44210
0500000US18039,"Elkhart County, Indiana",155311,11215,13505,14184,12167,24804,24948,12995,11763,16764,12966,136365,N,N,N,N,N,N,N,121938,114366,57573,56793,23657,4410,6901,12346,11466,101380,13165,100861,19141,33021,28561,20138
0500000US18109,"Morgan County, Indiana",55743,3145,4221,4109,3635,7845,10185,6321,4550,7181,4551,54869,N,N,N,N,N,N,N,54096,40866,20158,20708,N,N,N,N,3749,36714,5601,36645,4467,12679,11639,7860
0500000US19049,"Dallas County, Iowa",67610,4811,4540,6102,7001,14217,11837,5125,3291,6306,4380,62231,N,N,N,N,N,N,N,58524,52113,25353,26760,N,N,N,N,3430,48579,1717,47573,1436,7966,13509,24662
0500000US23011,"Kennebec County, Maine",102156,6005,7440,6999,7271,13927,16220,9459,9965,14627,10243,98304,N,N,N,N,N,N,N,96919,71281,35108,36173,11346,3218,1669,6459,6806,63467,12171,63841,3313,22719,21147,16662
0500000US26049,"Genesee County, Michigan",325944,20246,25197,27383,23315,46457,53886,29097,29203,41137,30023,250238,62032,N,N,N,N,N,10168,243013,234538,113259,121279,40436,9387,6777,24272,39850,192752,38074,209341,15555,63572,81480,48734
0500000US26087,"Lapeer County, Michigan",72141,4241,4986,4727,4437,10031,12940,7321,7491,9971,5996,69776,N,N,N,N,N,N,N,66831,51933,26546,25387,8087,1409,1921,4757,4827,46075,4679,46947,3591,16690,18562,8104
0500000US26145,"Saginaw County, Michigan",154763,10894,12893,12042,10531,21459,23457,13867,12854,20874,15892,120197,27491,N,N,N,N,N,11394,111356,107103,52327,54776,19296,3437,4473,11386,17059,87287,15903,94210,6529,29249,36349,22083
0500000US30013,"Cascade County, Montana",65079,2724,5717,6116,5861,9545,9049,4698,6364,8401,6604,57844,N,N,N,N,N,N,N,56319,47350,24156,23194,8429,2564,1808,4057,6751,39537,4374,41633,3318,12374,15581,10360
0500000US32003,"Clark County, Nevada",1770261,105715,134338,169492,163029,308397,296441,137039,127120,201469,127221,1055481,203901,18262,190302,12780,216784,72751,500773,803476,1335856,670021,665835,212442,47231,43957,121254,166676,1154857,132989,1201518,171019,338728,402323,289448
0500000US36007,"Broome County, New York",159298,13199,16868,12265,10718,19934,22191,13207,14123,19617,17176,137821,8254,N,N,N,N,N,N,134985,109306,54484,54822,17533,4399,4315,8819,18807,87878,15299,92438,8655,28015,28472,27296
0500000US36027,"Dutchess County, New York",245515,17455,21801,17399,17467,33956,41268,22670,21926,29217,22356,195818,27300,N,8098,N,N,N,27337,179392,176487,89418,87069,29351,6743,5310,17298,15211,153234,17547,154686,13289,39714,41968,59715
0500000US37023,"Burke County, North Carolina",75242,3771,4540,6143,4826,11433,12359,7007,7116,10041,8006,65309,N,N,N,N,N,N,N,62911,53424,27255,26169,9057,1490,2055,5512,6555,45483,7743,48884,8964,15008,16878,8034
0500000US37035,"Catawba County, North Carolina",127730,8301,8346,9900,9379,19311,21972,11534,10967,16899,11121,105343,10960,N,N,N,N,N,N,100360,91409,45290,46119,17662,3716,3696,10250,11166,78899,10566,83063,9587,25726,27740,20010
0500000US37125,"Moore County, North Carolina",81077,5782,4064,5725,5266,10670,12663,5786,7537,12691,10893,67081,N,N,N,N,N,N,N,63451,51711,24981,26730,9362,1773,2182,5407,5188,46443,7357,47647,2798,9579,17267,18003
