STNAME,CTYNAME,TOT_POP
West Virginia,Greenbrier County,2611
West Virginia,Greenbrier County,2715
West Virginia,Greenbrier County,2631
West Virginia,Greenbrier County,2090
West Virginia,Greenbrier County,1450
West Virginia,Greenbrier County,988
West Virginia,Greenbrier County,940
West Virginia,Hampshire County,23347
West Virginia,Hampshire County,1108
West Virginia,Hampshire County,1111
West Virginia,Hampshire County,1287
West Virginia,Hampshire County,1331
West Virginia,Hampshire County,1158
West Virginia,Hampshire County,1298
West Virginia,Hampshire County,1120
West Virginia,Hampshire County,1281
West Virginia,Hampshire County,1327
West Virginia,Hampshire County,1642
West Virginia,Hampshire County,1732
West Virginia,Hampshire County,1861
West Virginia,Hampshire County,1862
West Virginia,Hampshire County,1746
West Virginia,Hampshire County,1498
West Virginia,Hampshire County,947
West Virginia,Hampshire County,546
West Virginia,Hampshire County,492
West Virginia,Hancock County,29094
West Virginia,Hancock County,1301
West Virginia,Hancock County,1528
West Virginia,Hancock County,1631
West Virginia,Hancock County,1579
West Virginia,Hancock County,1384
West Virginia,Hancock County,1594
West Virginia,Hancock County,1441
West Virginia,Hancock County,1654
West Virginia,Hancock County,1685
West Virginia,Hancock County,2058
West Virginia,Hancock County,1896
West Virginia,Hancock County,2318
West Virginia,Hancock County,2303
West Virginia,Hancock County,2255
West Virginia,Hancock County,1557
West Virginia,Hancock County,1132
West Virginia,Hancock County,850
West Virginia,Hancock County,928
West Virginia,Hardy County,13775
West Virginia,Hardy County,722
West Virginia,Hardy County,801
West Virginia,Hardy County,823
West Virginia,Hardy County,709
West Virginia,Hardy County,659
West Virginia,Hardy County,754
West Virginia,Hardy County,707
West Virginia,Hardy County,726
West Virginia,Hardy County,837
West Virginia,Hardy County,921
West Virginia,Hardy County,990
West Virginia,Hardy County,1065
West Virginia,Hardy County,1046
West Virginia,Hardy County,976
West Virginia,Hardy County,829
West Virginia,Hardy County,581
West Virginia,Hardy County,375
West Virginia,Hardy County,254
West Virginia,Harrison County,67554
West Virginia,Harrison County,3717
West Virginia,Harrison County,4084
West Virginia,Harrison County,4171
West Virginia,Harrison County,3788
West Virginia,Harrison County,3606
West Virginia,Harrison County,4114
West Virginia,Harrison County,3926
West Virginia,Harrison County,4282
West Virginia,Harrison County,4036
West Virginia,Harrison County,4461
West Virginia,Harrison County,4473
West Virginia,Harrison County,4910
West Virginia,Harrison County,4846
West Virginia,Harrison County,4164
West Virginia,Harrison County,3356
West Virginia,Harrison County,2378
West Virginia,Harrison County,1576
West Virginia,Harrison County,1666
West Virginia,Jackson County,28706
West Virginia,Jackson County,1536
West Virginia,Jackson County,1645
West Virginia,Jackson County,1824
West Virginia,Jackson County,1653
West Virginia,Jackson County,1519
West Virginia,Jackson County,1603
West Virginia,Jackson County,1495
West Virginia,Jackson County,1674
West Virginia,Jackson County,1646
West Virginia,Jackson County,1924
West Virginia,Jackson County,1990
West Virginia,Jackson County,2203
West Virginia,Jackson County,2138
West Virginia,Jackson County,1796
West Virginia,Jackson County,1432
West Virginia,Jackson County,1083
West Virginia,Jackson County,865
West Virginia,Jackson County,680
West Virginia,Jefferson County,56811
West Virginia,Jefferson County,3033
West Virginia,Jefferson County,3439
West Virginia,Jefferson County,3800
West Virginia,Jefferson County,3899
West Virginia,Jefferson County,3026
West Virginia,Jefferson County,3141
West Virginia,Jefferson County,3340
West Virginia,Jefferson County,3758
West Virginia,Jefferson County,3566
West Virginia,Jefferson County,4187
West Virginia,Jefferson County,4432
West Virginia,Jefferson County,4223
West Virginia,Jefferson County,3769
West Virginia,Jefferson County,3257
West Virginia,Jefferson County,2583
West Virginia,Jefferson County,1595
West Virginia,Jefferson County,951
West Virginia,Jefferson County,812
West Virginia,Kanawha County,180454
West Virginia,Kanawha County,9554
West Virginia,Kanawha County,9920
West Virginia,Kanawha County,10339
West Virginia,Kanawha County,9997
West Virginia,Kanawha County,9919
West Virginia,Kanawha County,11611
West Virginia,Kanawha County,10398
West Virginia,Kanawha County,10991
West Virginia,Kanawha County,10853
West Virginia,Kanawha County,11210
West Virginia,Kanawha County,11386
West Virginia,Kanawha County,13251
West Virginia,Kanawha County,13753
West Virginia,Kanawha County,12571
West Virginia,Kanawha County,9260
West Virginia,Kanawha County,6485
West Virginia,Kanawha County,4497
West Virginia,Kanawha County,4459
West Virginia,Lewis County,16024
West Virginia,Lewis County,889
West Virginia,Lewis County,971
West Virginia,Lewis County,976
West Virginia,Lewis County,854
West Virginia,Lewis County,802
West Virginia,Lewis County,960
West Virginia,Lewis County,843
West Virginia,Lewis County,962
West Virginia,Lewis County,968
West Virginia,Lewis County,1055
West Virginia,Lewis County,1130
West Virginia,Lewis County,1170
West Virginia,Lewis County,1138
West Virginia,Lewis County,1064
West Virginia,Lewis County,892
West Virginia,Lewis County,620
West Virginia,Lewis County,400
West Virginia,Lewis County,330
West Virginia,Lincoln County,20599
West Virginia,Lincoln County,1169
West Virginia,Lincoln County,1259
West Virginia,Lincoln County,1348
West Virginia,Lincoln County,1163
West Virginia,Lincoln County,1005
West Virginia,Lincoln County,1158
West Virginia,Lincoln County,977
West Virginia,Lincoln County,1247
West Virginia,Lincoln County,1321
West Virginia,Lincoln County,1395
West Virginia,Lincoln County,1458
West Virginia,Lincoln County,1488
West Virginia,Lincoln County,1596
West Virginia,Lincoln County,1380
West Virginia,Lincoln County,1023
West Virginia,Lincoln County,755
West Virginia,Lincoln County,507
West Virginia,Lincoln County,350
West Virginia,Logan County,32607
West Virginia,Logan County,1760
West Virginia,Logan County,1889
West Virginia,Logan County,1830
West Virginia,Logan County,1823
West Virginia,Logan County,1693
West Virginia,Logan County,1966
West Virginia,Logan County,1684
West Virginia,Logan County,1956
West Virginia,Logan County,2235
West Virginia,Logan County,2228
West Virginia,Logan County,2095
West Virginia,Logan County,2169
West Virginia,Logan County,2678
West Virginia,Logan County,2487
West Virginia,Logan County,1706
West Virginia,Logan County,1060
West Virginia,Logan County,766
West Virginia,Logan County,582
West Virginia,McDowell County,18223
West Virginia,McDowell County,980
West Virginia,McDowell County,1110
West Virginia,McDowell County,1035
West Virginia,McDowell County,926
West Virginia,McDowell County,804
West Virginia,McDowell County,1044
West Virginia,McDowell County,951
West Virginia,McDowell County,935
West Virginia,McDowell County,1128
West Virginia,McDowell County,1137
West Virginia,McDowell County,1201
West Virginia,McDowell County,1367
West Virginia,McDowell County,1641
West Virginia,McDowell County,1352
West Virginia,McDowell County,1027
West Virginia,McDowell County,656
West Virginia,McDowell County,510
West Virginia,McDowell County,419
West Virginia,Marion County,56097
West Virginia,Marion County,3107
West Virginia,Marion County,3168
West Virginia,Marion County,3039
West Virginia,Marion County,3672
West Virginia,Marion County,4544
West Virginia,Marion County,3477
West Virginia,Marion County,3070
West Virginia,Marion County,3411
West Virginia,Marion County,3230
West Virginia,Marion County,3544
West Virginia,Marion County,3469
West Virginia,Marion County,3507
West Virginia,Marion County,3896
West Virginia,Marion County,3508
West Virginia,Marion County,2792
West Virginia,Marion County,1964
West Virginia,Marion County,1364
West Virginia,Marion County,1335
West Virginia,Marshall County,30785
West Virginia,Marshall County,1505
West Virginia,Marshall County,1660
West Virginia,Marshall County,1682
West Virginia,Marshall County,1660
West Virginia,Marshall County,1560
West Virginia,Marshall County,1936
West Virginia,Marshall County,1577
West Virginia,Marshall County,1631
West Virginia,Marshall County,1786
West Virginia,Marshall County,2031
West Virginia,Marshall County,2075
West Virginia,Marshall County,2338
West Virginia,Marshall County,2458
West Virginia,Marshall County,2329
West Virginia,Marshall County,1825
West Virginia,Marshall County,1165
West Virginia,Marshall County,792
West Virginia,Marshall County,775
West Virginia,Mason County,26718
West Virginia,Mason County,1429
West Virginia,Mason County,1507
West Virginia,Mason County,1699
West Virginia,Mason County,1438
West Virginia,Mason County,1363
West Virginia,Mason County,1572
West Virginia,Mason County,1364
West Virginia,Mason County,1667
West Virginia,Mason County,1574
West Virginia,Mason County,1697
West Virginia,Mason County,1680
West Virginia,Mason County,2032
West Virginia,Mason County,2113
West Virginia,Mason County,1760
West Virginia,Mason County,1442
West Virginia,Mason County,1011
West Virginia,Mason County,725
West Virginia,Mason County,645
West Virginia,Mercer County,59131
West Virginia,Mercer County,3383
West Virginia,Mercer County,3505
West Virginia,Mercer County,3283
West Virginia,Mercer County,3379
West Virginia,Mercer County,3434
West Virginia,Mercer County,3815
West Virginia,Mercer County,3096
West Virginia,Mercer County,3308
West Virginia,Mercer County,3427
West Virginia,Mercer County,3685
West Virginia,Mercer County,3561
West Virginia,Mercer County,3882
West Virginia,Mercer County,4367
West Virginia,Mercer County,4278
West Virginia,Mercer County,3344
West Virginia,Mercer County,2337
West Virginia,Mercer County,1522
West Virginia,Mercer County,1525
West Virginia,Mineral County,26940
West Virginia,Mineral County,1406
West Virginia,Mineral County,1493
West Virginia,Mineral County,1494
West Virginia,Mineral County,1779
West Virginia,Mineral County,1451
West Virginia,Mineral County,1688
West Virginia,Mineral County,1413
West Virginia,Mineral County,1480
West Virginia,Mineral County,1445
West Virginia,Mineral County,1805
West Virginia,Mineral County,1885
West Virginia,Mineral County,1928
West Virginia,Mineral County,1832
West Virginia,Mineral County,1830
West Virginia,Mineral County,1635
West Virginia,Mineral County,1156
West Virginia,Mineral County,703
West Virginia,Mineral County,517
West Virginia,Mingo County,23785
West Virginia,Mingo County,1424
West Virginia,Mingo County,1468
West Virginia,Mingo County,1476
West Virginia,Mingo County,1389
West Virginia,Mingo County,1090
West Virginia,Mingo County,1364
West Virginia,Mingo County,1265
West Virginia,Mingo County,1476
West Virginia,Mingo County,1501
West Virginia,Mingo County,1562
West Virginia,Mingo County,1659
West Virginia,Mingo County,1745
West Virginia,Mingo County,1864
West Virginia,Mingo County,1720
West Virginia,Mingo County,1200
West Virginia,Mingo County,742
West Virginia,Mingo County,467
West Virginia,Mingo County,373
West Virginia,Monongalia County,106420
West Virginia,Monongalia County,5301
West Virginia,Monongalia County,4902
West Virginia,Monongalia County,4520
West Virginia,Monongalia County,8620
West Virginia,Monongalia County,16274
West Virginia,Monongalia County,10018
West Virginia,Monongalia County,8143
West Virginia,Monongalia County,7171
West Virginia,Monongalia County,5669
West Virginia,Monongalia County,5591
West Virginia,Monongalia County,5498
West Virginia,Monongalia County,5721
West Virginia,Monongalia County,5544
West Virginia,Monongalia County,4919
West Virginia,Monongalia County,3328
West Virginia,Monongalia County,2159
West Virginia,Monongalia County,1406
West Virginia,Monongalia County,1636
West Virginia,Monroe County,13280
West Virginia,Monroe County,608
West Virginia,Monroe County,732
West Virginia,Monroe County,789
West Virginia,Monroe County,737
West Virginia,Monroe County,566
West Virginia,Monroe County,673
West Virginia,Monroe County,670
West Virginia,Monroe County,705
West Virginia,Monroe County,719
West Virginia,Monroe County,847
West Virginia,Monroe County,936
West Virginia,Monroe County,978
West Virginia,Monroe County,1001
West Virginia,Monroe County,967
West Virginia,Monroe County,924
